customer_id,age,gender,education,employment_years,income,existing_debt,num_delinquencies,city_size,has_mortgage,owns_car,hobby_score,random_index,survey_mood
243,36,M,secondary,35.0,8255.003455771355,8990.031089974682,1,large,1,1,0.999626989943214,61.07516179140251,4
244,69,M,higher,10.0,7035.697246969508,612.4406122506501,1,small,0,1,0.5981968306488746,33.82221593537159,1
245,46,F,secondary,8.0,5246.327118962472,20227.054692670685,1,medium,0,1,0.4103866665957221,60.769780844478646,3
246,40,M,higher,26.0,3191.06168073256,25763.653716952063,2,medium,0,0,-0.6148810222439246,1.5434829406699158,4
247,57,M,vocational,31.0,8506.51872192121,5275.273920976592,2,medium,1,1,1.0561247471522566,56.291696497738485,4
248,48,M,secondary,32.0,6536.2435657741125,8973.725079536362,2,small,0,0,-1.0070837105025827,16.199511542462997,3
249,34,F,vocational,2.0,3724.3292492000814,6286.10989378621,0,large,0,1,-0.6200616524209139,61.41470168607224,2
250,56,M,vocational,35.0,9561.09019186151,29523.781252716224,1,large,1,1,0.5505323418234195,3.572327724862423,4
251,66,M,secondary,19.0,5299.880135302854,19989.487206956503,0,small,1,1,1.4654257814824398,37.28784217619038,0
252,66,M,higher,7.0,5692.189348390055,15287.427803601757,1,medium,1,0,1.2484316769541846,21.124129887952343,3
253,35,M,secondary,3.0,8575.166875567222,13911.896075571023,2,small,0,1,-0.2351199398437016,49.52510693312836,4
254,47,M,vocational,25.0,9339.829407626816,7895.29158589101,0,,0,0,-0.1493585479625149,50.58009836038712,3
255,30,M,secondary,33.0,8273.981759136652,1645.337368108486,0,large,0,0,-0.8885364526633036,39.98104548176722,1
256,43,F,secondary,26.0,4653.410808382427,53825.00894321039,0,large,0,1,-0.9643046360185608,12.195520266348916,2
257,50,F,primary,37.0,7619.191083056306,26968.01506216765,0,small,1,1,0.0725384311525155,45.074725266406766,1
258,68,M,vocational,10.0,3014.773971478784,4939.199133169631,1,small,0,0,0.0945756010570038,81.7069279707789,4
259,52,F,primary,21.0,9374.464238954166,21809.742771957364,0,large,0,0,-0.756214831000185,73.39685707854588,4
260,48,M,higher,16.0,6263.590963477841,2651.514155124832,1,medium,1,1,0.8064569615360458,32.97805492573185,1
261,30,F,,13.0,7596.72810087182,18235.52982712909,1,medium,0,1,0.5126485776191448,47.57760098876699,1
262,62,M,vocational,33.0,8460.967608051835,3006.292029742604,1,large,0,1,-0.2843473734230836,40.93062120686181,2
263,22,F,higher,10.0,12036.01256953966,7154.638665308886,1,large,0,1,-1.1477761350093294,52.15224884749069,4
264,22,M,secondary,35.0,7038.950230078661,38510.603428387054,0,medium,0,1,-1.1819863075554875,16.000205348419104,2
265,27,F,higher,31.0,12887.014856073034,11420.07443067172,1,small,0,1,-1.313719992458429,58.04167334995124,1
266,27,F,secondary,4.0,10106.42528874997,13385.828124121104,0,large,0,1,-0.9237457979888628,53.19489171755596,3
267,30,F,vocational,16.0,14542.195065144446,36907.81626126872,0,large,1,1,0.4770968892485223,36.609517357463226,4
268,25,M,higher,10.0,8193.848657851178,20997.92628753069,1,medium,0,1,0.8121825854651175,23.34641708275857,2
269,63,F,secondary,5.0,4756.41425148167,23695.26636756616,1,medium,1,0,-0.8059899669920791,12.048757045483772,4
270,42,M,primary,0.0,4248.599659480628,9152.062429358928,1,medium,1,1,-1.0845520497146466,23.632620772509195,2
271,33,F,secondary,21.0,7506.860568144413,17527.834612500727,0,small,0,0,0.4887647273011788,98.28462452116004,3
272,58,M,higher,38.0,8865.509066664617,24862.777655436825,3,large,0,1,2.0275612984890405,91.50832098306124,0
273,28,M,primary,34.0,8064.172331645727,8900.527802978739,2,small,0,1,1.0902463367210335,44.90339879294562,0
274,37,M,secondary,27.0,8947.987065826675,16914.871636363787,0,medium,0,1,0.1145950622208664,67.3812664200897,4
275,31,M,secondary,17.0,4198.060574502268,5211.813344708563,1,medium,0,1,0.3747622057990856,58.025622062319584,2
276,64,F,vocational,28.0,5488.123198098001,9247.259723938963,1,large,0,1,0.297631583448748,92.17328806369794,1
277,46,F,vocational,25.0,4914.329057240031,27850.69625910315,1,large,1,1,0.2093191483050477,60.19891978074266,2
278,51,F,primary,20.0,7999.928454229242,4992.449551238339,2,medium,0,1,-0.3583102594146053,31.32637395301369,0
279,60,M,vocational,30.0,1500.0,32327.993785398237,0,large,1,1,-1.9101692996528388,1.3598974048719237,0
280,67,M,secondary,24.0,7925.765086063204,41186.79639085363,3,large,0,1,0.0789821963233041,85.85067076236636,1
281,66,M,primary,17.0,5916.575866307388,3163.131763899857,1,medium,0,0,-0.5961516418899787,62.795236580555056,1
282,53,M,higher,6.0,5683.929154806503,16481.428736585407,1,large,0,0,-0.7915851520950158,68.7226538138021,0
283,26,F,vocational,1.0,6362.240801145207,7590.045814651866,2,small,0,1,-0.5566324620867981,95.716832001648,4
284,26,M,vocational,4.0,9447.952659700051,18329.52783650511,1,large,1,1,-0.5641638052337501,28.942855233213184,3
285,30,F,primary,18.0,1500.0,14046.744304633545,0,medium,0,1,-0.196193996949089,82.42852669384753,3
286,48,M,secondary,39.0,10417.6391130122,12405.47643734823,1,medium,0,1,-0.6196189188504051,3.344361042080135,3
287,21,M,primary,20.0,10699.766548822665,19703.070386905933,0,large,0,0,0.3662915049958514,85.83292549889815,0
288,67,F,vocational,31.0,10117.84350187783,3128.6358836344107,1,large,1,1,-0.2281899031400288,92.18578380920982,4
289,53,M,vocational,36.0,1846.6838633960613,28347.345004753413,1,large,1,1,1.0313199058289355,86.02442428251811,1
290,40,M,higher,,6312.529086790015,,0,small,1,1,-0.1666285144145427,43.156090419899215,4
291,61,F,secondary,40.0,9137.316344823772,14948.99534470396,0,medium,0,1,0.7577872200385477,12.03405178669592,0
292,45,M,vocational,,6106.319116273668,15127.57228611715,1,medium,1,0,-1.207158341872576,45.319803595000266,2
293,55,M,primary,10.0,9109.235353864786,8817.908757348987,2,medium,0,1,-0.2130019436606781,44.85888916804694,3
294,25,M,secondary,7.0,5267.845550371703,7337.941257895299,1,medium,0,1,0.8896180609411872,7.595831198936076,3
295,48,F,secondary,30.0,8004.970353998573,15388.72812149203,1,large,0,1,-0.8460452530459155,88.59595111836146,1
296,34,M,higher,28.0,5927.467661399105,11900.290859846891,1,small,1,1,-1.1579247522889056,76.41539387406726,2
297,66,F,secondary,13.0,9103.314633218884,3657.790032802545,3,large,0,1,-2.347846979869407,57.13065675672293,2
298,67,M,vocational,31.0,8003.047598619319,17423.33579824761,1,large,0,0,0.916215114219642,17.89501209837293,4
299,43,M,secondary,21.0,6075.217218614495,13661.89107683434,1,large,0,0,-0.4371265518485147,46.67591461296831,2
300,67,M,vocational,19.0,9602.660840665005,33467.94253649993,1,medium,1,0,-0.9132893737270203,46.51682582442309,2
301,38,F,higher,40.0,2722.984920952954,8474.99681371652,1,medium,0,0,-0.463672608683201,39.78026366851452,4
302,66,F,primary,20.0,7616.355249013205,4129.926673347834,0,large,0,0,-0.9805487185422253,46.059295687466175,2
303,64,M,vocational,23.0,4861.920516314486,9689.384413243091,3,medium,0,1,0.8888977624390344,99.2225447653093,4
304,23,M,secondary,16.0,9135.702029194115,11378.10911552028,0,small,0,0,-0.4605498277900974,32.116281318042915,2
305,50,M,vocational,34.0,7333.760059225459,13779.745406758611,1,large,1,0,-0.7335161376845272,46.39209158346911,3
306,31,F,primary,6.0,7355.939123669831,11145.56170698378,1,small,1,1,-1.1735096227062771,61.646657934779405,3
307,54,F,secondary,6.0,8479.294074486275,8430.214517492024,1,large,0,0,-0.7573678795650439,47.34794043746934,2
308,50,M,secondary,21.0,9101.146362241649,14215.84840690825,2,medium,0,1,-0.0162063028707378,27.695756848416806,4
309,39,F,higher,1.0,5806.739893466184,4642.582385249475,0,small,0,1,-1.1025477908065346,13.870012244042428,1
310,59,F,vocational,15.0,6081.561588250435,33244.20347247336,0,medium,0,0,-1.664823954703185,53.67406487747795,2
311,21,F,higher,35.0,8225.25366097227,2779.1751391401067,1,medium,0,1,0.7716582105249573,34.59846025448658,3
312,48,M,higher,14.0,7568.704402252608,5844.986456108603,1,medium,1,0,1.3165374471716769,55.344246699361946,4
313,42,F,vocational,19.0,3965.519012481656,15175.491755882407,2,small,0,1,-0.1528971426069917,67.65938631260984,1
314,63,F,vocational,31.0,4534.498962182957,9528.53503002086,2,small,1,0,0.3165905556945488,14.59321732804194,1
315,62,F,vocational,29.0,4130.766877214959,3467.779648150812,0,large,0,0,-0.2615292425135261,34.066105399338255,4
316,38,M,higher,19.0,9043.220278758865,2520.2533827381376,1,large,0,1,0.663323279308299,29.18054450804444,3
317,67,M,secondary,9.0,7841.2010776002435,18446.942850943466,2,medium,0,1,0.1173156780559191,70.38795230823376,2
318,67,M,secondary,20.0,8893.92124289856,22240.339290926546,1,medium,0,1,-1.3734885628251314,12.58092045550634,4
319,40,F,secondary,27.0,5149.428591873058,40675.987153361726,1,small,1,0,-0.2203552535129312,97.04819268933836,4
320,63,F,vocational,38.0,2638.351937622415,21209.10702918795,0,medium,0,0,0.5111153412547355,95.22372399937692,2
321,26,M,vocational,5.0,7352.832333531425,23038.574352903022,1,small,1,0,1.0734875320369193,15.914470895036558,4
322,40,F,secondary,32.0,7414.792078133729,29390.08559212033,0,large,0,0,-1.3715164341617785,96.0610005125414,0
323,45,M,higher,22.0,5795.489772090314,15468.491696475598,2,medium,0,1,-0.3893523311163618,80.90857165371065,3
324,47,F,higher,20.0,7789.708046249559,3260.754536184044,2,small,1,0,0.8154025455632675,53.03796231235878,4
325,60,F,secondary,29.0,6665.669559314829,16277.10973803135,1,,1,1,-0.2282156018582642,41.8180382940921,0
326,63,M,higher,40.0,3549.410068288116,11069.793169107292,2,medium,0,1,-0.6170002399547824,19.316782680894164,4
327,22,M,higher,40.0,12923.818758801208,30875.861853348484,0,large,1,0,1.9025883405815065,13.808331696175337,1
328,43,M,vocational,37.0,7209.930147896684,26795.41228662402,0,medium,1,0,-0.3005729087984594,92.32667877796544,4
329,50,F,primary,5.0,2916.4564770317884,20353.418341921395,0,medium,0,0,-0.724936263222843,33.398214577142774,3
330,22,M,secondary,21.0,6660.562855481074,7143.198423136092,0,small,1,0,-1.3137630714377846,95.84035431637491,0
331,45,M,higher,15.0,8546.31373924943,5059.837762753189,0,,1,1,-0.8376303563761686,42.8020153597594,4
332,30,F,secondary,30.0,2968.260078220026,29744.538165690665,2,large,0,1,-0.8157676385056004,78.19281706940716,4
333,27,F,higher,26.0,10068.08879604702,20953.45228577786,1,medium,1,1,0.6350507588037342,5.776280084094432,4
334,50,M,secondary,40.0,10313.3060672108,5276.953219740621,1,,0,0,1.3408967712873878,31.67014638697433,4
335,61,F,secondary,21.0,9332.20957183118,7779.484305063064,1,small,1,0,-0.1757264803663157,58.30955190522638,3
336,48,M,primary,30.0,4214.792899280523,3925.6408705183862,0,medium,0,0,-0.5514612833642464,20.62665005354193,0
337,24,F,vocational,27.0,6421.375251043044,30377.59152375013,1,medium,0,1,-1.5954762869619428,9.208317928566178,4
338,42,F,secondary,7.0,8805.976809614556,4429.047126790851,2,medium,1,0,-0.2808352695759505,37.49244857156641,0
339,21,M,primary,30.0,6096.24611264514,2310.38883016691,0,large,0,0,1.198552200771689,8.069506416782591,2
340,51,M,vocational,14.0,6708.064156290558,9558.875552708869,0,small,0,1,-1.0548674777454947,25.351976763566498,1
341,26,F,secondary,21.0,8541.750875840105,13013.006233912263,0,medium,0,0,-0.1662772548766055,79.720134304748,2
342,47,M,,21.0,8870.406815606982,20026.70628712969,1,medium,1,1,-0.4251625009136773,15.616677412929702,3
343,46,F,primary,40.0,6626.091580137939,11826.61787276456,0,medium,0,1,0.1964670536148497,72.77085617236943,1
344,58,M,higher,27.0,6599.393999612579,12114.242506068924,1,medium,1,1,-0.7209213138951726,80.3483996371398,3
345,31,F,higher,16.0,9143.515871146032,20965.326637381437,0,medium,0,0,2.333342127489352,84.76320589305875,2
346,58,F,secondary,2.0,5272.716439264601,15989.826772016097,2,small,0,1,-1.2352303121750734,35.34181573673708,3
347,54,M,higher,23.0,8575.512494712139,7811.097415466118,0,small,0,0,0.2049352190578503,53.03164830743129,1
348,56,M,secondary,19.0,,15842.73126077866,1,small,1,0,0.7026820896755852,40.68756513445668,1
349,44,M,secondary,9.0,2762.88741379924,11552.089280291388,0,large,1,1,-0.0596537363619058,31.578424999808963,1
350,21,M,primary,17.0,11884.321015974656,35656.72371039146,1,small,0,1,1.5770849005136325,84.10564352044645,4
351,37,F,vocational,,6472.983077013205,7574.034158267776,0,large,0,0,1.325014376552317,96.63947414847496,4
352,64,F,vocational,38.0,7990.554513177551,10620.19310449824,1,medium,1,1,0.5739763281916251,75.6873795826459,1
353,53,F,vocational,39.0,8251.644357731395,14835.236161971055,0,small,0,1,-0.8301481425617346,55.47640459861521,2
354,65,M,vocational,16.0,6683.754605799012,7083.075420304843,1,large,0,1,-0.239491653918803,22.638564835591318,3
355,55,M,vocational,30.0,5738.302321314327,7089.333592733053,1,medium,1,0,1.0691244227516894,38.40399091599722,3
356,32,F,higher,22.0,6757.874411742492,15531.824733919968,3,medium,0,0,0.886472531554745,95.02951542660848,3
357,41,M,primary,23.0,9166.4171936124,16415.74875495348,0,large,1,0,-0.5807710116256437,35.60547256071408,2
358,38,M,vocational,37.0,7192.767084705516,3490.393198351248,0,medium,0,0,-0.8211601839968258,54.542041912022775,4
359,31,M,secondary,22.0,6693.519606262216,14185.222322307249,0,medium,1,1,1.325599305207047,62.83078857679262,3
360,42,F,vocational,20.0,9328.68248233222,22592.71460868919,1,large,0,1,-0.5834581954959145,48.95816827933383,3
361,37,M,secondary,18.0,7634.14249993789,13956.627814856476,0,large,0,1,-1.3621539223178938,98.25919961627338,2
362,26,M,vocational,10.0,8844.90082231268,20421.32038330138,0,medium,1,0,0.66898554409191,2.6076561398009623,0
363,21,F,higher,33.0,7914.903718469957,21011.040794185214,0,large,0,0,0.6726688150466777,80.39811824248793,2
364,31,F,secondary,18.0,9550.459399597436,21887.210357816173,2,small,0,0,-1.2689767828067964,8.545935802094373,4
365,64,F,primary,19.0,3714.8681406671103,7108.7656752078665,1,large,1,0,-1.962589997142751,92.58971246309537,2
366,33,F,vocational,5.0,5410.434389107733,27739.661877026367,2,medium,1,1,1.4493573689115145,19.54945517081101,4
367,52,F,secondary,4.0,2071.724159293097,7394.267459278807,1,large,0,0,0.535150488592604,98.39441368233328,0
368,29,M,higher,21.0,4333.663808344971,20412.212239369564,2,medium,0,1,-0.5365124220647787,72.10815462272119,0
369,44,F,higher,7.0,9086.644515314412,16522.281366053296,0,medium,0,1,2.42978465946141,49.2697109041117,0
370,21,F,secondary,18.0,7214.36383912427,12168.603325833996,0,large,1,0,-1.572694826677669,86.62208969718793,2
371,65,F,vocational,1.0,10135.740023018045,24821.939016765744,2,medium,1,0,0.0418967339024997,24.719161266239,0
372,24,M,vocational,33.0,4646.568016343714,9531.646341932548,2,small,0,1,0.2371458007156394,15.610186450041642,4
373,43,M,higher,15.0,5236.405346423635,3746.933535291341,0,medium,1,0,-1.3102635569052854,64.92047741837672,0
374,49,M,higher,13.0,8141.380162493857,15039.56014413504,0,small,0,1,1.6469367305479017,48.84843761642959,3
375,27,M,secondary,5.0,10410.062204855649,8597.245077788892,0,small,1,0,0.2667985043537833,23.337066230811587,3
376,57,M,higher,29.0,6696.355095898264,19481.97681570788,1,medium,1,1,0.8704262679559327,3.8319275689495336,4
377,34,F,vocational,33.0,6771.359486440618,14027.072196758609,3,small,0,0,-0.7940927033340307,39.20273076482468,1
378,61,F,higher,3.0,7815.903934670731,9709.374809049898,0,medium,0,0,0.8429971826509255,58.55845258932112,4
379,45,F,secondary,39.0,11332.89319650164,5297.349530730883,0,medium,0,0,-1.6407488309424074,34.80920337206385,0
380,56,F,secondary,9.0,10362.39220072859,2565.1929504962704,1,small,1,0,-0.1268132996603823,10.88295151832276,3
381,34,F,secondary,39.0,7725.541484149213,1938.377477646148,0,large,1,0,-0.09012992660875,31.33917217938613,4
382,24,M,vocational,21.0,10625.475767865792,2863.379950709588,1,large,0,1,-0.805474237876583,27.578890900337427,0
383,56,F,higher,20.0,4494.172633474433,32436.692983190234,1,small,0,1,-0.2406796103277491,6.291731634783771,2
384,60,M,primary,7.0,6934.840547317028,7129.2512828237095,0,small,0,0,-0.4758365955388364,26.32254827554725,2
385,44,F,vocational,9.0,11129.325436865309,17470.919056502444,1,large,0,0,-0.5643298515392998,71.10435449790754,0
386,62,F,vocational,5.0,12290.587105046665,36008.60661389531,2,small,1,0,1.0749509956107948,74.92443412393767,2
387,67,F,primary,39.0,9610.98953753176,9096.860506381074,0,large,0,1,0.8066554793896598,56.57967732700229,4
388,46,F,primary,33.0,7429.548065124687,15664.533099892513,2,small,0,1,0.4539546638953335,76.52248772511068,3
389,25,M,secondary,31.0,13078.716279390708,24046.280187060347,0,medium,0,0,0.7719978786526024,54.70816490940828,1
390,52,M,vocational,37.0,4629.453811740994,26163.39477558183,1,large,0,0,-0.9842106534605424,22.33754070957508,3
391,63,M,secondary,36.0,5636.394367142239,34876.19261802493,0,medium,0,0,0.3046974094517475,41.90104293390949,4
392,63,F,higher,25.0,7589.426361648975,18174.109661142684,2,large,1,0,-0.1101841052258164,78.98393346122626,1
393,33,M,vocational,37.0,5147.0053588568135,13996.305536672771,0,medium,0,0,-0.338594007125889,58.12823858602504,2
394,52,M,vocational,4.0,8093.576976399134,6445.762024841257,2,medium,0,1,1.340227891232441,90.28625157812276,1
395,69,F,vocational,26.0,6623.05783469672,15115.176702533005,0,large,0,0,-0.4379538420274219,3.765562972574055,3
396,45,M,vocational,32.0,6208.555098313131,14283.435647034785,2,medium,0,1,-0.5488286887687949,82.25137113000002,1
397,57,M,higher,6.0,5301.01676858278,3000.842596584569,1,medium,0,0,1.3025534020780816,29.3071630514641,3
398,33,F,primary,20.0,6213.09418304141,6048.02452935068,1,large,0,0,-0.9973208830715194,42.77979126541416,2
399,45,M,higher,30.0,8548.721988740306,19901.588716971197,3,medium,0,1,-0.6636145267160887,66.70348013683255,3
400,34,M,secondary,21.0,6740.672742919847,31750.903952951976,3,medium,0,1,-0.1994400103419228,90.39943392690718,1
401,27,M,secondary,17.0,2437.4966451412693,10486.280501680774,0,medium,0,1,1.6225657748824525,34.14001455190648,3
402,39,F,secondary,40.0,12383.99573869792,14963.355529506249,0,large,0,1,0.2603456249276356,71.25241491847022,1
403,39,F,vocational,1.0,8333.228792764834,,2,medium,1,1,0.7274296960519576,43.12510517401279,3
404,61,F,secondary,28.0,7371.498082665416,17024.503701184993,1,large,0,1,1.5357707979524144,27.73900382208755,4
405,25,F,vocational,0.0,9234.367370264055,70000.0,1,medium,1,1,-0.3257112164039449,87.48448330398146,2
406,63,M,primary,16.0,3595.363607785019,19780.506891588968,1,medium,0,0,0.5484122303697143,54.97702888325501,1
407,51,M,secondary,21.0,6469.904107968202,11288.590528256927,1,small,0,0,0.8336315045718357,77.55549284373845,3
