loan_id,customer_id,loan_amount,duration_months,interest_rate,loan_type,paid_on_time
631,1231,16661.2,59,0.1774,education,1
632,1978,11245.45,54,0.1977,auto,1
633,2093,24208.79,58,0.0834,cash,1
634,2397,17764.68,44,0.1216,auto,1
635,4006,23444.12,24,0.1995,home_improvement,1
636,2867,21528.52,39,0.2096,,1
637,2669,10336.24,20,0.0686,cash,1
638,960,29551.52,34,0.1588,cash,0
639,3998,20864.83,47,0.1727,cash,1
640,1812,27759.82,28,0.1395,cash,1
641,3334,9511.56,32,0.2118,home_improvement,1
642,2456,13124.77,25,0.1127,home_improvement,0
643,3261,16468.73,9,0.1193,home_improvement,0
644,3352,22186.16,15,0.107,cash,1
645,2776,19067.87,15,0.1523,cash,0
646,2248,32279.15,20,0.1266,home_improvement,1
647,3568,29311.57,9,0.1836,cash,0
648,774,13421.68,55,0.1226,auto,0
649,4858,46516.39,49,0.1317,cash,0
650,2126,19236.6,51,0.1526,education,1
651,4911,31621.01,36,0.1011,auto,0
652,2657,17438.92,6,0.1935,education,0
653,648,25622.52,14,0.1769,education,1
654,3254,28549.02,18,0.1753,cash,1
655,2592,6461.46,46,0.0916,auto,0
656,4270,35722.27,50,0.22,cash,1
657,4180,12968.26,43,0.0501,auto,1
658,1163,16858.09,38,0.1797,cash,1
659,3839,14553.46,26,0.1497,cash,1
660,2799,14894.96,9,0.1761,auto,1
661,2288,15318.97,18,0.132,cash,1
662,2087,9254.15,50,0.147,cash,1
663,3386,26851.14,39,0.1778,auto,1
664,3435,21037.24,47,0.1427,cash,1
665,4383,18755.36,56,0.1536,home_improvement,1
666,4372,29144.8,21,0.1552,cash,1
667,1217,35897.84,39,0.2525,cash,1
668,2386,5959.57,46,0.0629,cash,1
669,4950,34612.01,48,0.2076,home_improvement,1
670,4221,19791.47,54,0.1654,auto,1
671,2244,7841.58,57,0.1592,cash,1
672,11,23714.36,41,0.0792,cash,1
673,1151,18947.74,52,0.2004,auto,1
674,4562,27744.87,46,0.0861,education,1
675,3529,21308.52,22,0.2164,cash,1
676,3943,23211.22,8,0.1156,home_improvement,1
677,3874,16083.06,56,0.2164,auto,1
678,670,10744.12,37,0.1073,auto,0
679,2927,26675.85,35,0.0961,cash,0
680,3377,15275.37,47,0.1379,cash,1
681,478,23621.48,13,0.1056,cash,0
682,2572,33372.68,31,0.1309,auto,1
683,1342,18561.86,46,0.227,cash,1
684,4854,26300.73,28,0.115,cash,1
685,1261,19724.65,43,0.1514,cash,1
686,1522,16718.14,36,0.2223,home_improvement,1
687,4435,5938.86,26,0.1546,cash,1
688,3046,19645.41,43,0.199,cash,1
689,4728,18521.92,30,0.1705,cash,0
690,2615,12162.81,50,0.1926,cash,0
691,941,2000.0,9,0.1393,auto,1
692,1106,4968.55,50,0.1717,auto,1
693,839,36067.22,48,0.233,auto,1
694,4069,20340.29,44,0.1261,auto,1
695,121,7074.08,20,0.1636,cash,1
696,3716,14580.93,60,0.1087,cash,1
697,2203,20091.24,41,0.1945,auto,1
698,2721,24039.61,35,,cash,1
699,4142,17900.97,19,0.1278,,1
700,4721,38190.92,30,0.1929,cash,1
701,1426,38615.23,30,0.135,cash,1
702,4634,23446.84,24,0.053,cash,1
703,4554,16703.82,23,0.104,home_improvement,1
704,4090,23443.32,12,0.1084,cash,0
705,621,8039.86,45,0.2212,home_improvement,1
706,762,28995.29,18,0.1821,cash,1
707,170,21545.52,31,0.1872,cash,0
708,4471,9136.82,22,0.0809,cash,1
709,4769,14741.63,59,0.1427,cash,1
710,1530,25161.11,33,0.2203,education,1
711,2630,5013.26,21,0.1873,auto,1
712,2851,11958.38,60,0.1171,home_improvement,1
713,1957,15807.2,51,0.1818,cash,1
714,4874,28776.95,48,,cash,1
715,4714,35429.28,13,0.0996,home_improvement,0
716,1155,23408.6,54,0.0483,cash,0
717,2750,2000.0,15,0.1368,cash,1
718,999,9949.08,15,0.1741,auto,1
719,437,51460.81,25,0.0943,cash,0
720,4260,21416.71,7,0.1379,auto,0
721,4332,2000.0,7,0.1005,education,1
722,66,41354.94,6,0.1129,cash,1
723,2719,7975.94,23,0.0901,cash,1
724,872,25161.31,33,0.2045,education,1
725,2817,9683.34,11,0.1079,home_improvement,1
726,1637,39819.59,12,0.13,auto,1
727,2672,7247.96,34,0.1162,home_improvement,1
728,3692,14732.24,16,0.1582,home_improvement,1
729,425,29440.95,32,0.267,cash,1
730,2403,15021.87,15,0.2817,cash,1
731,1712,24377.15,46,0.1315,cash,1
732,1967,27476.27,45,0.1633,cash,1
733,4654,21594.09,57,0.1906,cash,1
734,4594,10000.22,58,0.2053,cash,1
735,3262,12916.9,46,0.1743,cash,1
736,3780,16549.16,12,0.1979,cash,1
737,1929,25286.24,35,0.1632,auto,0
738,3165,27305.27,11,0.1111,cash,1
739,2356,21846.02,43,0.1975,education,0
740,1701,26319.48,24,0.1495,auto,0
741,3958,5675.25,32,0.1593,education,0
742,4295,22679.33,41,0.0749,cash,1
743,1761,19416.02,28,0.1042,cash,1
744,1266,24457.02,26,0.1234,home_improvement,1
745,2009,26770.45,30,0.169,auto,1
746,4730,10540.12,21,0.2324,cash,1
747,3857,19010.01,18,0.1816,home_improvement,0
748,1303,32010.29,12,0.1335,cash,0
749,3102,22735.61,9,0.0932,home_improvement,1
750,4101,19097.74,31,0.205,cash,1
751,1786,9039.22,41,0.1586,auto,1
752,4572,24885.47,7,0.03,cash,1
753,4673,7487.65,32,0.1947,cash,1
754,1133,18394.4,40,0.1613,cash,0
755,3014,15578.99,53,0.0351,cash,1
756,1148,23540.89,51,0.1737,home_improvement,1
757,3356,14611.78,36,0.1468,cash,1
758,393,17043.89,59,0.0768,home_improvement,0
759,3204,11803.62,54,0.2445,education,1
760,1707,17764.09,23,0.1645,cash,1
761,2557,21932.6,30,0.1183,cash,1
762,2502,16873.53,51,0.1034,home_improvement,1
763,4971,17178.33,45,0.1329,auto,1
764,430,21480.78,33,0.1346,home_improvement,0
765,2910,29009.88,33,0.1713,auto,1
766,732,26701.5,20,0.1305,cash,0
767,3243,8355.97,34,0.1218,auto,1
768,2111,26906.52,11,0.1504,cash,1
769,831,32310.67,50,0.1206,cash,1
770,901,26351.22,30,0.1367,cash,1
771,619,2000.0,27,0.2115,auto,1
772,3868,22382.79,53,0.1183,home_improvement,1
773,4565,32451.35,60,0.1337,cash,1
774,1613,15962.44,58,0.1018,cash,0
775,1911,46101.32,53,0.1953,cash,1
776,232,2000.0,31,0.0555,cash,1
777,838,21315.33,47,0.0985,cash,0
778,773,26510.49,48,0.1757,cash,1
779,4739,21548.76,41,0.1325,cash,1
780,1537,21385.98,17,0.1841,cash,1
781,3920,10638.81,19,0.1303,cash,1
782,729,14822.13,46,0.1064,home_improvement,1
783,895,25162.98,6,0.1339,cash,0
784,1078,2000.0,7,0.0754,cash,1
785,961,28147.85,43,0.0987,cash,1
786,1033,18973.58,29,0.1856,cash,1
787,1444,24970.47,56,0.1271,auto,1
788,2094,27617.47,48,0.1385,auto,1
789,920,53572.32,19,0.1462,cash,1
790,2621,32588.42,26,0.0616,cash,0
791,1824,9184.33,20,0.0621,cash,1
792,3113,39455.43,11,0.1591,home_improvement,1
793,2910,2000.0,22,0.1195,cash,1
794,4547,16006.34,59,0.129,home_improvement,1
795,3103,21562.43,60,0.1708,cash,0
796,3441,17083.99,22,0.0933,cash,0
797,4189,22535.82,34,0.1117,cash,1
798,993,18481.24,8,0.1224,cash,0
799,4364,31562.76,15,0.1568,auto,1
800,2246,15659.79,28,0.122,auto,1
801,3312,18959.24,30,0.1084,auto,1
802,3648,35943.5,44,0.2247,cash,0
803,1074,28713.13,24,0.142,,1
804,2776,18471.05,27,0.1727,cash,0
805,1425,24250.85,48,0.0495,education,1
806,847,36853.88,55,0.0756,cash,1
807,4405,7538.86,42,0.1693,home_improvement,1
808,3938,10212.7,17,0.128,education,0
809,927,14828.55,30,0.1207,cash,1
810,984,21954.73,37,0.0925,home_improvement,0
811,432,28715.46,20,0.1887,auto,1
812,1722,13116.18,11,0.1727,cash,0
813,1209,11525.23,52,0.1367,,1
814,3669,8195.18,12,0.1523,cash,1
815,2023,11519.64,12,0.1248,cash,1
816,4847,14098.25,16,0.1058,cash,1
817,2802,2000.0,6,0.1141,auto,1
818,4452,14948.08,17,0.1782,cash,0
819,480,10554.38,11,0.1203,education,1
820,4850,18524.94,42,0.1429,home_improvement,1
821,1626,35282.57,55,0.1185,auto,1
822,1984,5658.95,52,0.187,auto,1
823,2985,29125.43,37,0.1075,home_improvement,1
824,2180,35009.22,53,0.2164,cash,1
825,1574,28683.83,28,0.1113,home_improvement,0
826,815,23081.62,40,0.1114,cash,1
827,2097,31825.82,23,0.2402,home_improvement,1
828,2364,25696.09,28,0.0867,cash,1
829,647,29996.25,12,0.1381,auto,1
830,3903,21068.07,20,0.1906,home_improvement,0
831,895,10457.16,11,0.0628,auto,0
832,345,30473.77,22,0.1529,cash,0
833,1608,43486.64,44,0.063,cash,0
834,1596,16936.27,30,0.1418,auto,0
835,1496,20203.23,53,0.2418,cash,1
836,4628,21008.0,40,0.03,home_improvement,1
837,2986,6778.76,60,0.1362,cash,1
838,913,12365.56,36,0.1173,cash,1
839,2591,22740.7,42,0.0896,cash,1
840,1486,19155.04,47,0.0635,cash,1
841,4752,20150.45,16,0.195,home_improvement,1
842,4676,20238.64,13,0.1499,auto,1
843,2931,18954.08,31,0.0471,auto,1
844,1724,13108.51,12,,education,1
845,668,23914.33,58,0.1126,cash,1
846,4155,22956.65,60,0.0614,cash,1
847,123,12077.7,16,0.1444,cash,1
848,1436,23732.62,23,0.1528,cash,1
849,2738,14389.05,18,0.152,cash,1
850,1286,25877.8,59,0.241,cash,1
851,3630,19611.47,50,0.093,cash,1
852,936,23547.79,21,0.1164,cash,1
853,4264,21584.18,46,0.1136,auto,1
854,314,19493.1,9,0.1827,cash,0
855,1668,22943.59,14,0.1773,auto,0
856,2077,27579.06,33,0.0835,auto,1
857,4926,21084.49,23,0.2123,cash,1
858,3568,20938.38,16,0.0946,auto,1
859,4949,16815.13,34,0.1827,auto,0
860,2527,3631.83,55,0.1797,cash,1
861,4691,20303.73,34,0.1599,cash,1
862,2037,8603.04,29,0.1235,cash,1
863,141,14906.47,12,0.1245,home_improvement,1
864,1023,12205.85,30,0.1641,cash,1
865,1877,13541.86,52,0.1663,cash,1
866,3418,14103.36,27,0.1755,cash,0
867,1051,24369.8,53,0.1755,cash,1
868,1265,22994.72,12,0.1571,cash,1
869,3270,20998.6,40,0.2107,cash,1
870,161,30885.06,40,0.11,cash,0
871,4418,47526.41,21,0.1421,cash,1
872,4823,24567.03,14,0.1121,auto,0
873,4042,28172.56,44,0.2622,auto,1
874,4713,22523.02,41,0.1782,cash,0
875,820,25831.44,27,0.1907,cash,0
876,1073,5380.89,28,0.1623,home_improvement,1
877,4335,2000.0,56,0.1372,cash,1
878,1193,2000.0,52,0.2735,auto,1
879,3520,14378.7,27,0.2008,cash,1
880,2901,32301.8,34,0.124,auto,1
881,1484,22298.23,28,0.1264,home_improvement,0
882,2138,16484.06,54,0.1511,home_improvement,1
883,2236,25124.97,32,0.113,cash,1
884,4439,23178.06,7,0.1226,cash,0
885,2686,7803.61,11,0.064,auto,1
886,2135,24220.03,45,0.03,cash,1
887,3352,27490.97,7,0.2388,cash,0
888,680,38907.32,36,0.1147,home_improvement,1
889,1605,19284.13,36,0.1248,cash,0
890,2734,35243.92,15,0.1435,cash,1
891,3089,16356.88,42,0.1748,cash,1
892,567,40938.16,11,0.1788,home_improvement,0
893,1546,14645.08,56,0.1915,cash,0
894,2237,25783.92,46,0.1687,cash,0
895,15,22579.71,14,0.1266,cash,1
896,2887,33408.03,26,0.2032,cash,1
897,4237,32193.32,55,,auto,1
898,4727,10617.96,10,0.1916,cash,0
899,3226,16973.84,21,0.063,cash,1
900,1467,39136.97,44,0.2051,cash,1
901,3544,20891.82,33,0.0954,cash,1
902,3248,27325.4,21,0.0675,cash,1
903,170,10366.86,14,0.075,home_improvement,1
904,1,17786.92,22,0.1501,auto,1
905,4984,13621.76,31,0.2543,cash,1
906,4358,28333.93,10,0.1302,auto,0
907,2020,26638.43,39,0.1344,cash,1
908,1586,31012.46,29,0.1784,cash,1
909,466,10232.49,20,0.1112,cash,0
910,1205,24938.02,56,0.1325,auto,1
911,461,20181.66,52,0.1226,cash,1
912,513,2000.0,53,0.2384,cash,1
913,4282,24168.76,57,0.1438,home_improvement,1
914,3927,31628.09,24,0.1774,cash,1
915,3957,34136.7,25,0.1044,home_improvement,1
916,283,19681.86,22,0.0831,cash,0
917,1846,27465.98,19,0.1732,cash,1
918,3090,24908.36,53,0.1526,cash,1
919,2769,13158.78,24,0.1915,cash,1
920,1578,11930.03,46,0.0957,home_improvement,1
921,2039,19569.14,59,0.1354,cash,1
922,3556,17878.16,17,0.0756,auto,1
923,4231,20793.91,23,0.1153,,1
924,4830,16240.39,55,0.0677,,1
925,3544,21912.18,28,0.1258,home_improvement,1
926,1375,10402.46,56,0.2054,cash,1
927,4539,33711.77,37,0.0971,education,1
928,3099,3620.81,24,0.0965,cash,1
929,3825,19270.67,30,0.1317,cash,0
930,1853,18167.68,55,0.1308,home_improvement,0
931,2784,18780.9,8,0.1785,auto,0
932,2548,12404.36,42,0.075,home_improvement,0
933,3657,6400.45,52,0.03,cash,1
934,417,22163.15,54,0.1432,cash,1
935,2707,18156.01,36,0.2245,education,1
936,1022,23460.41,27,0.1303,cash,1
937,805,5150.23,60,0.1598,auto,1
938,3972,35449.19,27,0.136,education,1
939,2703,19281.33,27,0.1773,auto,0
940,1725,2000.0,33,0.1253,auto,1
941,3346,21699.01,32,0.1363,cash,1
942,6,15752.72,20,0.2219,cash,0
943,4563,9801.05,27,0.1972,home_improvement,1
944,1605,31088.22,35,0.1054,education,1
945,586,28367.43,12,0.1067,cash,1
946,3349,23075.92,34,0.1102,home_improvement,1
947,4242,20693.13,46,,cash,1
948,4858,24543.67,16,0.1124,cash,1
949,3766,5798.72,18,0.1339,cash,1
950,4271,21725.16,55,0.1013,cash,1
951,1567,31138.33,55,0.1656,cash,1
952,3785,29360.57,11,0.0563,cash,1
953,50,10544.69,8,0.081,auto,0
954,4647,21670.04,54,0.173,cash,0
955,4009,9894.86,59,0.235,cash,0
956,3298,21413.47,35,0.1526,cash,0
957,4666,13230.27,52,0.0983,cash,1
958,2596,12169.93,32,0.0843,cash,1
959,1611,23223.01,22,0.1212,auto,1
960,2698,13468.21,53,0.2033,cash,1
961,277,12847.84,32,0.1657,home_improvement,1
962,4722,23164.73,30,0.0781,cash,0
963,2539,6666.52,38,0.1581,cash,0
964,11,17101.9,22,0.2117,cash,1
965,3019,6166.65,21,0.199,cash,1
966,2579,7804.8,14,0.2065,cash,0
967,4944,30536.35,11,0.18,education,0
968,3846,16252.83,43,0.0759,cash,1
969,1369,13544.84,30,0.0996,cash,1
970,191,27658.49,51,0.227,cash,1
971,2194,34543.94,37,0.123,home_improvement,0
972,4116,22264.68,34,0.0452,auto,1
973,3634,29186.48,59,0.1703,cash,1
974,4220,15035.39,21,0.1931,cash,1
975,4154,20489.43,52,0.136,auto,1
976,2618,20065.94,57,0.1675,auto,1
977,4027,22914.62,37,0.0986,auto,0
978,4144,28681.71,41,0.1168,auto,0
979,519,6774.26,53,0.0496,home_improvement,1
980,714,11988.89,35,0.0863,cash,1
981,1176,15632.5,30,0.2118,cash,1
982,4716,11268.57,49,0.03,home_improvement,1
983,4288,22068.23,54,0.1206,cash,1
984,245,21956.19,24,0.1133,education,1
985,4635,20527.47,31,0.1697,auto,1
986,187,16375.77,46,0.0333,auto,1
987,3841,32129.9,43,0.1018,home_improvement,1
988,2621,21949.57,25,,home_improvement,0
989,3221,18648.09,45,0.1603,cash,0
990,3677,20598.89,20,0.1395,cash,1
991,4351,26698.99,13,0.0572,cash,0
992,3501,21925.42,18,0.1231,cash,1
993,2709,12222.24,59,0.1011,cash,1
994,2752,35865.57,54,0.1632,cash,0
995,4832,24157.72,13,0.1277,cash,0
996,3919,9631.88,50,0.2274,auto,1
997,3123,3657.11,26,0.1068,cash,1
998,3039,26199.31,17,0.1116,cash,0
999,1485,31633.12,21,0.1134,auto,1
1000,4252,24067.97,9,0.1303,auto,0
1001,3592,25514.15,17,0.1821,cash,0
1002,579,25740.81,14,0.1179,cash,0
1003,3993,20042.81,14,0.1202,cash,0
1004,4908,4866.69,22,0.1579,home_improvement,1
1005,3633,13710.08,55,0.0927,cash,1
1006,4404,27151.12,39,0.1715,,1
1007,3903,25274.46,16,0.1211,education,0
1008,4477,18239.31,42,0.0949,auto,1
1009,2911,15066.67,57,0.048,education,1
1010,1819,21564.75,12,0.0849,cash,1
1011,2337,16911.83,19,0.1297,cash,0
1012,4735,19284.26,31,0.1354,auto,1
1013,3479,21190.11,13,0.1258,cash,1
1014,708,13005.13,34,0.066,home_improvement,1
1015,1939,27200.49,40,0.1294,education,1
1016,390,18517.72,20,0.0623,auto,1
1017,4498,24388.23,19,0.0765,cash,1
1018,1994,20571.3,46,0.1943,cash,0
1019,363,33880.4,36,0.1332,cash,1
1020,4666,24886.18,38,0.1611,cash,0
1021,4249,23668.36,9,0.21,home_improvement,0
1022,4840,23341.55,46,0.1355,cash,0
1023,1762,38755.82,36,0.1864,education,1
1024,2468,19602.81,44,0.1578,home_improvement,1
1025,2535,21475.17,24,0.1024,,1
1026,3760,20943.21,55,0.1312,auto,1
1027,4133,2306.1,6,0.1008,cash,1
1028,2692,20837.12,43,0.1689,auto,1
1029,2713,29146.47,9,0.1882,cash,0
1030,568,24633.03,50,0.07,cash,1
1031,935,33599.6,51,0.0944,home_improvement,1
1032,3266,27070.06,34,0.1205,cash,1
1033,2269,24518.35,36,0.0976,auto,0
1034,735,27999.59,19,0.1266,cash,1
1035,527,23282.83,6,0.1565,cash,0
1036,3282,17474.35,10,0.2026,cash,1
1037,4465,18843.26,18,0.1131,cash,1
1038,1203,2000.0,32,0.1107,auto,0
1039,2717,34355.59,16,0.1569,cash,0
1040,1317,18215.5,49,0.1357,cash,1
1041,4089,10608.9,44,0.0604,cash,1
1042,3375,16703.12,38,0.0952,cash,0
1043,1725,35814.36,42,0.1207,home_improvement,1
1044,2325,20646.61,7,0.1771,,0
1045,2668,22312.66,20,0.1937,cash,1
1046,4152,38775.74,19,0.0851,cash,1
1047,2434,27518.89,7,0.0996,cash,0
1048,3402,17406.37,30,0.1812,cash,1
1049,2357,4701.49,27,0.115,auto,1
1050,1475,25751.14,28,0.1559,cash,0
1051,3064,13895.96,42,0.1285,cash,1
1052,3886,25939.24,44,0.1396,home_improvement,1
1053,4890,19566.09,24,0.1173,cash,1
1054,324,23678.91,15,0.1938,auto,1
1055,4885,28062.66,26,0.0604,education,1
1056,3675,4436.68,26,0.1182,home_improvement,1
1057,1371,21158.51,10,0.1892,cash,0
1058,1927,19836.3,35,0.1273,cash,1
1059,3387,22591.33,27,0.1322,cash,1
1060,1511,24539.53,60,0.1856,cash,0
1061,1694,21368.01,13,0.1607,auto,1
1062,2614,14169.33,56,0.1798,cash,1
1063,3495,9835.37,24,0.1973,auto,1
1064,4536,5710.65,26,0.0653,home_improvement,1
1065,4251,21077.06,20,0.1145,cash,0
1066,1284,24740.42,24,0.0962,cash,1
1067,958,16921.86,8,0.1535,cash,1
1068,4997,27476.67,58,0.1892,home_improvement,0
1069,4689,18969.72,24,0.03,cash,1
1070,2945,19229.33,53,0.058,cash,1
1071,3487,7055.95,48,0.0334,home_improvement,1
1072,1261,16009.7,45,0.0938,cash,1
1073,3087,28286.1,27,0.1383,auto,0
1074,3456,32577.94,40,0.217,cash,1
1075,1491,18287.26,25,0.0705,cash,1
1076,3677,27804.22,46,0.2554,education,1
1077,1884,32729.91,51,0.1619,auto,0
1078,2658,11563.59,45,0.1637,auto,0
1079,228,22857.06,28,0.1713,auto,1
1080,653,21712.99,52,0.0648,auto,0
1081,3150,29675.18,6,0.1059,cash,0
1082,4076,12483.93,45,0.0843,cash,1
1083,2837,22841.38,52,0.1676,home_improvement,1
1084,4052,17675.2,41,0.0899,auto,0
1085,4012,23824.75,32,0.1244,home_improvement,1
1086,3827,30992.51,57,0.1017,auto,1
1087,4131,33295.67,8,0.2064,home_improvement,0
1088,3779,31071.61,57,0.1045,auto,1
1089,4147,11087.66,20,0.0799,education,1
1090,1907,15743.56,28,0.159,home_improvement,1
1091,1970,29057.21,20,0.1318,cash,1
1092,2464,25443.44,60,0.2051,cash,1
1093,2694,17635.57,27,0.1503,,1
1094,3308,11751.87,27,0.1486,cash,1
1095,2729,2000.0,39,0.1789,cash,0
1096,829,5652.52,19,0.158,cash,1
1097,1973,17250.78,24,0.1746,cash,1
1098,3022,17387.47,17,0.1704,cash,0
1099,149,23699.7,45,0.1186,home_improvement,1
1100,551,25414.72,12,0.075,cash,1
1101,4678,40331.23,42,0.1262,auto,0
1102,4240,13071.63,26,0.0347,education,0
1103,2906,2439.43,11,0.0982,cash,1
1104,600,11639.9,59,0.1153,cash,1
1105,1273,35090.61,24,0.1999,auto,0
1106,3863,20115.99,23,0.1275,auto,1
1107,3652,29111.38,10,0.2227,cash,0
1108,1110,14934.29,56,0.1586,cash,1
1109,329,15487.24,55,0.0536,education,1
1110,4642,4572.27,11,0.1924,cash,1
1111,3612,17023.27,21,0.1872,education,1
1112,3290,20097.82,14,0.0512,cash,0
1113,4368,27807.82,44,0.1714,cash,1
1114,2156,25049.49,14,0.2073,home_improvement,1
1115,541,37883.85,27,0.03,home_improvement,1
1116,219,18615.57,36,0.0813,cash,1
1117,4891,22182.62,58,0.1827,cash,1
1118,3036,19859.6,60,0.1263,cash,0
1119,3706,13744.11,29,0.2094,home_improvement,0
1120,1891,23686.97,17,0.1829,home_improvement,1
1121,550,17518.61,37,0.1773,auto,0
1122,3992,34968.7,24,0.1942,home_improvement,1
1123,3978,12895.04,30,0.0949,cash,1
1124,3964,16941.64,52,0.1203,auto,0
1125,2589,8806.24,29,0.2332,home_improvement,1
1126,3436,23045.38,35,0.1183,cash,1
1127,1571,8052.32,36,0.1906,cash,1
1128,1340,19927.02,24,0.126,auto,1
1129,167,9479.46,55,0.0975,home_improvement,1
1130,865,11147.42,29,0.0865,education,1
1131,2175,13115.64,38,0.1635,cash,0
1132,2486,26565.5,46,0.2011,cash,1
1133,2241,19148.94,51,0.1603,auto,0
1134,2262,18895.19,25,0.1486,cash,1
1135,1088,25061.9,7,0.0785,cash,1
1136,3365,14059.3,42,0.1359,auto,0
1137,2224,2308.3,11,0.1449,cash,1
1138,2665,10109.7,50,0.0919,home_improvement,0
1139,2944,17426.69,60,0.1576,cash,0
1140,2475,19559.43,9,0.1015,home_improvement,1
1141,2755,25028.74,7,0.1163,auto,0
1142,2404,18692.85,47,0.1746,cash,0
1143,1893,29152.3,44,0.2159,cash,1
1144,2522,23253.75,57,0.2115,education,0
1145,3406,7326.93,13,0.1289,cash,0
1146,4361,2000.0,10,0.1634,cash,1
1147,483,10933.29,26,0.1678,home_improvement,1
1148,855,21240.54,10,0.1675,home_improvement,0
1149,613,23339.41,55,0.1425,home_improvement,1
1150,94,19051.0,39,0.2009,auto,1
1151,4134,21082.1,42,0.1055,cash,1
1152,1110,31884.99,43,0.0791,cash,1
1153,1453,20126.16,34,0.1539,cash,1
1154,1552,23148.82,31,0.1206,cash,1
1155,4313,34368.53,17,0.2321,home_improvement,0
1156,3063,3697.98,57,0.1129,education,1
1157,527,35387.18,36,0.1879,cash,0
1158,4214,2000.0,12,0.1599,cash,1
1159,4929,12565.75,15,0.0663,cash,1
1160,3566,14967.74,12,0.1659,cash,1
1161,2415,5300.46,55,0.1037,cash,0
1162,4992,18516.25,6,0.2564,auto,0
1163,214,19539.41,56,0.0968,education,1
1164,4,26660.33,51,0.0901,cash,0
1165,3898,26370.42,13,0.03,education,1
1166,951,21561.98,10,0.098,home_improvement,0
1167,291,30065.75,57,0.1726,home_improvement,0
1168,436,25804.29,39,0.0847,cash,1
1169,2249,17075.62,56,0.162,,1
1170,3318,21071.68,57,0.1492,cash,1
1171,2221,14278.61,6,0.0875,auto,1
1172,2135,8970.63,8,0.1304,cash,1
1173,732,23851.23,49,,cash,0
1174,1557,6510.02,12,0.1792,education,1
1175,4725,18312.96,51,0.0452,cash,1
1176,1564,2000.0,53,0.1732,cash,1
1177,1718,20638.81,32,,cash,1
1178,4465,13457.2,21,0.1421,auto,0
1179,320,25113.79,60,0.1596,cash,1
1180,378,17997.76,29,0.1434,cash,1
1181,4480,18851.73,19,0.2394,cash,1
1182,1568,20469.7,37,0.1154,cash,1
1183,1192,14496.9,24,0.0679,auto,1
1184,2500,14901.01,45,0.2449,home_improvement,1
1185,191,14904.93,60,0.1549,cash,1
1186,2058,18873.48,16,0.144,home_improvement,1
1187,59,14987.42,19,0.2485,cash,1
1188,3438,24054.14,54,,cash,1
1189,4260,4072.27,52,0.1324,,1
1190,3038,6507.68,48,0.0823,auto,1
1191,908,36997.23,13,0.1312,auto,1
1192,4003,16092.71,10,0.0651,auto,1
1193,3312,10867.7,22,0.1413,cash,1
1194,4221,19770.54,11,0.1377,cash,1
1195,4561,26903.88,32,0.1351,home_improvement,1
1196,2000,25769.18,44,0.03,cash,1
1197,4869,13266.21,45,0.1753,home_improvement,1
1198,4331,15385.96,31,0.1254,cash,1
1199,2932,16996.39,26,0.2684,auto,1
1200,3161,22802.42,30,0.1135,auto,1
1201,2252,20409.31,44,0.1053,cash,1
1202,4302,11746.9,17,0.1452,cash,1
1203,268,15414.34,6,0.0755,cash,1
1204,2327,17612.29,45,0.1985,cash,1
1205,503,33338.4,40,0.0905,cash,1
1206,128,18403.75,12,0.096,cash,1
1207,4705,49778.38,39,0.1795,auto,0
1208,3290,17577.05,26,0.1506,auto,1
1209,2299,4851.69,56,0.1496,auto,1
1210,4831,23160.96,45,0.072,cash,1
1211,459,29424.79,32,0.1886,cash,0
1212,4652,24275.84,59,0.0884,education,1
1213,2423,21770.15,44,0.0537,home_improvement,0
1214,761,16582.8,17,0.1585,home_improvement,0
1215,1475,17434.59,40,0.1293,auto,1
1216,2448,2000.0,40,0.128,auto,1
1217,4036,27731.47,50,0.1735,cash,1
1218,4365,16587.62,9,0.124,auto,1
1219,642,30317.41,55,0.0525,cash,0
1220,2083,15206.51,20,0.123,cash,1
1221,2043,19518.63,34,0.1544,cash,1
1222,2591,31242.72,11,0.1489,auto,1
1223,2784,32023.12,15,0.131,cash,1
1224,4988,27571.01,51,0.2606,cash,0
1225,1336,3159.74,46,0.223,cash,1
1226,2414,8506.66,28,0.08,home_improvement,1
1227,1376,26310.14,10,0.0715,auto,0
